course_code,course_name,track_type,completion_type,department_id,department_name,raw_classification,raw_department_token
2150331801,국제통상개론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150331802,국제통상개론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150331803,국제통상개론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150331804,국제통상개론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150331805,국제통상개론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150331806,국제통상개론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150372401,글로벌마케팅,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150372402,글로벌마케팅,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150372403,글로벌마케팅,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150372404,글로벌마케팅,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150372501,국제결제와신용장,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150372502,국제결제와신용장,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150372503,국제결제와신용장,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150404601,국제통상정책론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150404901,국제거래관습,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150404902,국제거래관습,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150404903,국제거래관습,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150435001,국제운송론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150435002,국제운송론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150435003,국제운송론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530701,미시경제이론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530702,미시경제이론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530703,미시경제이론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530801,국제통상지역언어,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530802,국제통상지역언어,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530803,국제통상지역언어,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530804,국제통상지역언어,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150530805,국제통상지역언어,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150564501,전자무역과무역법규,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150564502,전자무역과무역법규,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150594601,무역경영론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150594602,무역경영론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150594603,무역경영론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150620101,중국지역투자실무,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150620102,중국지역투자실무,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150620103,중국지역투자실무,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150668801,유럽지역통상론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150668802,유럽지역통상론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150668803,유럽지역통상론,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150677501,GTEP무역실습1,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
5010234001,통계학,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
5010234002,통계학,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
5010234003,통계학,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
5010234004,통계학,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
5010234005,통계학,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
5010234006,통계학,DOUBLE_MAJOR,ELECTIVE,21,글로벌통상학과,복선,글로벌통상
2150317001,국제상무론,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150317002,국제상무론,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150317003,국제상무론,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150317004,국제상무론,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150317005,국제상무론,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150317006,국제상무론,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150317007,국제상무론,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150360901,국제통상법,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150360902,국제통상법,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150360903,국제통상법,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150360904,국제통상법,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150360905,국제통상법,DOUBLE_MAJOR,REQUIRED,21,글로벌통상학과,복필,글로벌통상
2150010301,금융경제학세미나,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150127401,한국경제론,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150662701,경제통계,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150662801,미시경제학,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150662802,미시경제학,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150662901,회계원리,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150663101,금융제도와법,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150663501,기업평가의이해,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150675301,기업금융과투자전략,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150675401,국제금융론,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150675501,채권투자론,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150675601,파생상품론,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150693301,사모펀드개요및실무,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150693401,투자심리와행동경제학,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150917201,북&시네마경제학,DOUBLE_MAJOR,ELECTIVE,22,금융경제학과,복선,금융경제
2150917001,경제원론1,DOUBLE_MAJOR,REQUIRED,22,금융경제학과,복필,금융경제
2150917002,경제원론1,DOUBLE_MAJOR,REQUIRED,22,금융경제학과,복필,금융경제
2150052701,금융머신러닝,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150052801,블록체인기술의이해,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150052901,금융인공지능및빅데이터응용,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150127501,금융애널리틱스,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150616701,금융수학,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150616702,금융수학,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150616703,금융수학,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150627801,자산관리,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150628101,금융과법,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150628901,보험론,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150629001,금융리스크관리,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150647701,경영분석론,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150811405,오퍼레이션매니지먼트,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
5011569001,경제원론,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
5011569002,경제원론,DOUBLE_MAJOR,ELECTIVE,12,금융학부,복선,금융학부
2150191201,재무관리,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150191202,재무관리,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150191203,재무관리,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150191204,재무관리,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150191205,재무관리,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150624101,금융프로그래밍1,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150624102,금융프로그래밍1,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150642701,재무회계,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150642702,재무회계,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150642703,재무회계,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150643001,재무관리,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150643002,재무관리,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150644002,Entrepreneurship,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150647901,투자론,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150647902,투자론,DOUBLE_MAJOR,REQUIRED,12,금융학부,복필,금융학부
2150176701,열역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150176702,열역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150176703,열역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150266301,동역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150266302,동역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150266303,동역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150322001,기구학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150322002,기구학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150354001,AI기반스마트제조공학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150354002,AI기반스마트제조공학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150354003,AI기반스마트제조공학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150356101,고체역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150356102,고체역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150356103,고체역학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150374401,기계요소설계,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150374402,기계요소설계,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150374801,점성및압축성유동,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150410101,기계진동학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150410102,기계진동학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150410103,기계진동학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150548601,피지컬AI캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150548602,피지컬AI캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150548603,피지컬AI캡스톤디자인,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150565401,기계설비공학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150565501,광학시스템공학,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150574501,수치해석,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150574502,수치해석,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150613701,공학수학1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150613702,공학수학1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150613703,공학수학1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150620901,피지컬AI마이크로컨트롤러시스템,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150673201,피지컬AI를위한메카트로닉스,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150801001,열유체응용설계,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010192201,인공지능프로그래밍기초,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010192202,인공지능프로그래밍기초,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010192203,인공지능프로그래밍기초,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010198501,공학물리1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010198502,공학물리1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010198503,공학물리1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010234901,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010234902,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
5010234903,고급공학수학1,DOUBLE_MAJOR,ELECTIVE,28,기계공학부,복선,기계
2150374201,고체역학실험,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150374202,고체역학실험,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150374203,고체역학실험,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150410001,열공학실험,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150410002,열공학실험,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150531201,전산기계제도,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150531202,전산기계제도,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150531203,전산기계제도,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150531204,전산기계제도,DOUBLE_MAJOR,REQUIRED,28,기계공학부,복필,기계
2150012001,인문학적성서이해,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150422601,기독교사상과실천의역사,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150422701,신약학이해,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150444501,기독교윤리,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150458401,조직신학1,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150488901,신약신학,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150489001,기독교와포스트모던사회학,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150560001,기독교교육상담,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150568301,헬라어,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150615601,한국교회와사회,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150615701,성과사랑의심리학,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150659101,성서윤리,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150692601,문화속신학읽기,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150820401,성격과적응,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
5010030501,현대사회문제와기독교,DOUBLE_MAJOR,ELECTIVE,43,기독교학과,복선,기독교
2150062901,영어성경강독,DOUBLE_MAJOR,REQUIRED,43,기독교학과,복필,기독교
2150134401,독문학개론,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150135101,독일소설,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150135201,독일명시의이해,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150136201,독어학입문,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150136901,중급독회화1,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150172201,시사독일어,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150221601,독일의언어와문화,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150233301,ZD독일어-B2,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150303201,독일명작의이해,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150328001,초급독회화1,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150339801,중급독문법,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150389701,괴테와파우스트,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150518401,집중독일어1,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150518501,기초독회화1,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150562701,독일아동문학번역,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150671101,독일지역학,DOUBLE_MAJOR,ELECTIVE,44,독어독문학과,복선,독문
2150125701,차세대반도체(캡스톤),DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150125801,양자컴퓨팅입문,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150169601,수리물리1,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150176101,역학1,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150197401,전자기학2,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150222101,현대물리1,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150222301,현대물리실험,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150252301,고급실험,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150262301,고체물리,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150312301,화학1및실험,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150312302,화학1및실험,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150324401,통계물리1,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150387301,물리1및실험,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150387302,물리1및실험,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150426601,입자물리및우주론,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150426701,파동과스펙트럼,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150512201,세미나1,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150571001,전자소재물리,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150642401,미적분학1,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150907701,기초물리응용1,DOUBLE_MAJOR,ELECTIVE,54,물리학과,복선,물리
2150910301,양자역학1,DOUBLE_MAJOR,REQUIRED,54,물리학과,복필,물리
2150010601,자료구조,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150010701,핀테크,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150010801,컴퓨터그래픽스,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150012501,컴퓨터시스템,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150012601,디지털스토리텔링,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150012901,웹프로그래밍,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150026701,게임기획과제작,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150027001,e-비즈니스,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150027301,뉴미디어광고,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150150701,확률과통계,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150151101,UX방법론,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150151401,모바일프로그래밍,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150151701,운영체제,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150681201,미디어제작,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150692901,디지털영상,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150693001,데이터사이언스,DOUBLE_MAJOR,ELECTIVE,4,미디어경영학과,복선,디지털미디어
2150677801,프로그래밍1,DOUBLE_MAJOR,REQUIRED,4,미디어경영학과,복필,디지털미디어
2150677802,프로그래밍1,DOUBLE_MAJOR,REQUIRED,4,미디어경영학과,복필,디지털미디어
2150108501,경제법,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150117101,법학글쓰기세미나,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150122801,국제법1,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150122802,국제법1,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150129601,노동법1,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150129602,노동법1,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150148201,민사소송법2,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150149901,법제사,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150175301,어음수표법,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150175302,어음수표법,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150206301,채권법총론,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150206302,채권법총론,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150220901,헌법2,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150220902,헌법2,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150224601,형법각론,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150224602,형법각론,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150545601,행정법2,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150594001,형사법연습,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150618001,행정구제법,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150618002,행정구제법,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150700201,민사법연습,DOUBLE_MAJOR,ELECTIVE,34,법학과,복선,법학
2150147401,민법총칙,DOUBLE_MAJOR,REQUIRED,34,법학과,복필,법학
2150147402,민법총칙,DOUBLE_MAJOR,REQUIRED,34,법학과,복필,법학
2150147403,민법총칙,DOUBLE_MAJOR,REQUIRED,34,법학과,복필,법학
2150160701,상법총칙,DOUBLE_MAJOR,REQUIRED,34,법학과,복필,법학
2150160702,상법총칙,DOUBLE_MAJOR,REQUIRED,34,법학과,복필,법학
2150039601,스타트업비즈니스모델개발론,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150039701,Social & SME마케팅,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150127601,AI데이터사이언스와경영,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150127801,벤처경영론,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150128001,기업가적리더십,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150128101,Start-up Innovation,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150230701,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150230702,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150230703,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150230704,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150230705,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150230707,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150230708,회계원리,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150518701,경영학의이해,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150550001,벤처중소기업경영사례연구,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150561101,벤처중소기업경영분석,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150567301,경영학의이해,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150567302,경영학의이해,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150567303,경영학의이해,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150567304,경영학의이해,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150567306,경영학의이해,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150568101,경영수리와통계,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150568102,경영수리와통계,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150568103,경영수리와통계,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150568104,경영수리와통계,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150568105,경영수리와통계,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
2150568106,경영수리와통계,DOUBLE_MAJOR,ELECTIVE,14,벤처중소기업학과,복선,벤처중소
