계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전기-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합/융선-스마트자동차융합,,2150163101,확률및통계,가,,,양혜지,AI소프트웨어학부,3.0/3.0,0,50,"수 12:00-13:15 (정보과학관 21303-양혜지)
금 12:00-13:15 (정보과학관 21201-양혜지)","2학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부 (대상외수강제한)(대상외수강제한)"
,전기-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합/융선-스마트자동차융합,,2150163102,확률및통계,나,,,양혜지,AI소프트웨어학부,3.0/3.0,0,50,"수 15:00-16:15 (정보과학관 21501-양혜지)
금 15:00-16:15 (정보과학관 21201-양혜지)","2학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부 (대상외수강제한)(대상외수강제한)"
,전기-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합/융선-스마트자동차융합,,2150163103,확률및통계,다,,,양혜지,AI소프트웨어학부,3.0/3.0,0,50,"수 16:30-17:45 (정보과학관 21501-양혜지)
금 16:30-17:45 (정보과학관 21201-양혜지)","2학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부 (대상외수강제한)(대상외수강제한)"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-정보보호융합/융선-지식재산융합,,2150165701,네트워크,가,,,노동건,AI소프트웨어학부,3.0/3.0,0,50,"수 12:00-13:15 (문화관 03307-노동건)
금 13:30-14:45 (문화관 03307-노동건)","3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-정보보호융합/융선-지식재산융합,,2150165702,네트워크,나,,,노동건,AI소프트웨어학부,3.0/3.0,0,50,"수 13:30-14:45 (문화관 03307-노동건)
금 12:00-13:15 (문화관 03307-노동건)","3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-정보보호융합/융선-지식재산융합,,2150165703,네트워크,다,,,주경호,AI소프트웨어학부,3.0/3.0,0,50,월 수 13:30-14:45 (정보과학관 21303-주경호),"3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-정보보호융합/융선-지식재산융합,,2150165704,네트워크,라,,,주경호,AI소프트웨어학부,3.0/3.0,0,50,화 목 13:30-14:45 (정보과학관 21303-주경호),"3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융필-정보보호융합,,2150167901,네트워크보안,,,,최대선,AI소프트웨어학부,3.0/3.0,0,50,"화 09:00-10:15 (정보과학관 21305 (이철희실습실)-최대선)
화 10:30-11:45 (정보과학관 21305 (이철희실습실)-최대선)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부
4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-지식재산융합,,2150166001,데이터사이언스,가,,,박건우,AI소프트웨어학부,3.0/3.0,0,50,"월 18:00-19:15 (문화관 03411(AI SPACE)-박건우)
목 16:30-17:45 (문화관 03411(AI SPACE)-박건우)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-지식재산융합,,2150166002,데이터사이언스,나,,,박건우,AI소프트웨어학부,3.0/3.0,0,50,"월 16:30-17:45 (문화관 03411(AI SPACE)-박건우)
목 18:00-19:15 (문화관 03411(AI SPACE)-박건우)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합/융선-인공지능반도체융합,,2150166101,딥러닝프로그래밍,가,,,한영준,AI소프트웨어학부,3.0/3.0,0,50,"화 10:30-11:45 (문화관 03411(AI SPACE)-한영준)
목 12:00-13:15 (문화관 03411(AI SPACE)-한영준)","3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합/융선-인공지능반도체융합,,2150166102,딥러닝프로그래밍,나,,,한영준,AI소프트웨어학부,3.0/3.0,0,50,"화 12:00-13:15 (문화관 03411(AI SPACE)-한영준)
목 10:30-11:45 (문화관 03411(AI SPACE)-한영준)","3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합/융선-인공지능반도체융합,,2150166103,딥러닝프로그래밍,다,영·한혼합,,김희원,AI소프트웨어학부,3.0/3.0,0,45,"화 12:00-13:15 (문화관 03408(AI융합학부 HW실습실)-김희원)
화 13:30-14:45 (문화관 03408(AI융합학부 HW실습실)-김희원)","3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합/융선-인공지능반도체융합,,2150166104,딥러닝프로그래밍,라,영·한혼합,,김희원,AI소프트웨어학부,3.0/3.0,0,50,"화 16:30-17:45 (정보과학관 21206-김희원)
화 18:00-19:15 (정보과학관 21206-김희원)","3학년  AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융선-AI모빌리티융합/융선-빅데이터융합,,2150166201,로봇프로그래밍,,,,한영준,AI소프트웨어학부,3.0/3.0,0,50,화 목 15:00-16:15 (문화관 03411(AI SPACE)-한영준),"3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어,복선-AI소프트/부선-AI소프트/융필-빅데이터융합,,2150165001,빅데이터분석,가,,,박소희,AI소프트웨어학부,3.0/3.0,0,50,"화 09:00-10:15 (정보과학관 21206-박소희)
목 10:30-11:45 (정보과학관 21206-박소희)","3학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부
4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
