계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150530804,국제통상지역언어,,,,홍정륜,글로벌통상학과,3.0/3.0,0,40,화 목 15:00-16:15 (숭덕경상관 02111-홍정륜),2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150180201,글로벌통상인의기독교적가치,,,,최용민,글로벌통상학과,3.0/3.0,0,40,"목 10:30-11:45 (교육관 06302-최용민)
목 12:00-13:15 (교육관 06302-최용민)",2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/연계2-융합창업,,2150594601,무역경영론,,,,정희섭,글로벌통상학과,3.0/3.0,0,40,"수 13:30-14:45 (진리관 11309-정희섭)
수 15:00-16:15 (진리관 11309-정희섭)",2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/연계2-융합창업,,2150594602,무역경영론,,,,한주영,글로벌통상학과,3.0/3.0,0,40,"금 10:30-11:45 (숭덕경상관 02110-한주영)
금 12:00-13:15 (숭덕경상관 02110-한주영)",2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150530701,미시경제이론,,,,이창선,글로벌통상학과,3.0/3.0,0,40,"수 10:30-11:45 (진리관 11309-이창선)
수 12:00-13:15 (진리관 11309-이창선)",2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150530702,미시경제이론,,,,함선미,글로벌통상학과,3.0/3.0,0,40,"월 15:00-16:15 (백마관 07119-함선미)
수 15:00-16:15 (숭덕경상관 02111-함선미)",2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150530703,미시경제이론,,,,김형찬,글로벌통상학과,3.0/3.0,0,40,"월 16:30-17:45 (문화관 03106-김형찬)
월 18:00-19:15 (문화관 03106-김형찬)",2학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150123301,국제거시경제이론,,,,이인구,글로벌통상학과,3.0/3.0,0,40,월 수 13:30-14:45 (숭덕경상관 02111-이인구),3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,2150372501,국제결제와신용장,,EL+,,박미봉,글로벌통상학과,3.0/3.0,0,40,화 목 10:30-11:45 (숭덕경상관 02110-박미봉),3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,2150372502,국제결제와신용장,,EL+,,박미봉,글로벌통상학과,3.0/3.0,0,40,화 목 13:30-14:45 (숭덕경상관 02110-박미봉),3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150435001,국제운송론,,영어,,박창기,글로벌통상학과,3.0/3.0,0,40,월 수 10:30-11:45 (숭덕경상관 02111-박창기),3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150435002,국제운송론,,,,박창기,글로벌통상학과,3.0/3.0,0,40,화 목 10:30-11:45 (숭덕경상관 02201-박창기),3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150372401,글로벌마케팅,,,,조승호,글로벌통상학과,3.0/3.0,0,40,수 목 12:00-13:15 (숭덕경상관 02201-조승호),3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150372402,글로벌마케팅,,,,김현진,글로벌통상학과,3.0/3.0,0,40,월 화 12:00-13:15 (숭덕경상관 02201-김현진),3학년 글로벌통상
,교직전공-글로벌통상,,,5012317401,상업교과교육론,교직전공(교과교육영역); 학점교류생 수강불가,,,이종호,학사팀,3.0/3.0,0,40,월 18:00-20:45 (조만식기념관 12202-이종호),"3학년 ;교직이수자 ,컴퓨터 ,경영학부 ,회계학과 ,글로벌통상
4학년 ;교직이수자 ,경영학부 ,회계학과 ,글로벌통상 ,컴퓨터"
,교직전공-글로벌통상,,,5010162001,상업교과논리및논술,교직전공(교과교육영역); 학점교류생 수강불가,,,이종호,학사팀,3.0/2.0,0,20,목 18:00-20:45 (조만식기념관 12202-이종호),"3학년 ;교직이수자 ,경영학부 ,회계학과 ,글로벌통상 ,컴퓨터
4학년 ;교직이수자 ,경영학부 ,회계학과 ,글로벌통상 ,컴퓨터"
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150668801,유럽지역통상론,,영어,,김인선,글로벌통상학과,3.0/3.0,0,40,"목 12:00-13:15 (미래관 20403-김인선)
목 13:30-14:45 (미래관 20403-김인선)",3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150668802,유럽지역통상론,,EL+,,김세진,글로벌통상학과,3.0/3.0,0,40,월 수 13:30-14:45 (미래관 20403-김세진),3학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150022201,창의적문제해결(캡스톤디자인),,,,김민혁,글로벌통상학과,3.0/3.0,0,40,"수 18:00-19:15 (숭덕경상관 02317-김민혁)
수 19:30-20:45 (숭덕경상관 02317-김민혁)","3학년 글로벌통상
4학년 글로벌통상"
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150404901,국제거래관습,,,,한재필,글로벌통상학과,3.0/3.0,0,40,월 수 15:00-16:15 (숭덕경상관 02201-한재필),4학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150404902,국제거래관습,,,,한상훈,글로벌통상학과,3.0/3.0,0,40,"월 18:00-19:15 (숭덕경상관 02110-한상훈)
월 19:30-20:45 (숭덕경상관 02110-한상훈)",4학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150404601,국제통상정책론,,,,함선미,글로벌통상학과,3.0/3.0,0,40,"월 13:30-14:45 (백마관 07116-함선미)
수 13:30-14:45 (숭덕경상관 02317-함선미)",4학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,2150564501,전자무역과무역법규,,,,허해관,글로벌통상학과,3.0/3.0,0,40,화 목 12:00-13:15 (숭덕경상관 02111-허해관),4학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,2150620102,중국지역투자실무,,EL+,,구기보,글로벌통상학과,3.0/3.0,0,40,월 수 16:30-17:45 (문화관 03309-구기보),4학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,2150620103,중국지역투자실무,,,,최용민,글로벌통상학과,3.0/3.0,0,40,"목 13:30-14:45 (교육관 06302-최용민)
목 15:00-16:15 (교육관 06302-최용민)",4학년 글로벌통상
